3.2	0.170694	-0.129797
3.21	0.169405	-0.128908
3.22	0.168125	-0.128024
3.23	0.166854	-0.127145
3.24	0.165591	-0.12627
3.25	0.164337	-0.125401
3.26	0.163091	-0.124536
3.27	0.161855	-0.123676
3.28	0.160627	-0.122821
3.29	0.159407	-0.121971
3.3	0.158196	-0.121126
3.31	0.156993	-0.120285
3.32	0.155798	-0.11945
3.33	0.154612	-0.118619
3.34	0.153434	-0.117792
3.35	0.152264	-0.116971
3.36	0.151103	-0.116154
3.37	0.149949	-0.115342
3.38	0.148804	-0.114535
3.39	0.147667	-0.113732
3.4	0.146537	-0.112934
3.41	0.145416	-0.112141
3.42	0.144302	-0.111352
3.43	0.143197	-0.110568
3.44	0.142099	-0.109789
3.45	0.141009	-0.109014
3.46	0.139926	-0.108244
3.47	0.138852	-0.107478
3.48	0.137784	-0.106717
3.49	0.136725	-0.105961
3.5	0.135673	-0.105209
3.51	0.134628	-0.104461
3.52	0.133591	-0.103718
3.53	0.132561	-0.10298
3.54	0.131539	-0.102246
3.55	0.130523	-0.101516
3.56	0.129516	-0.100791
3.57	0.128515	-0.10007
3.58	0.127521	-0.0993542
3.59	0.126535	-0.0986423
3.6	0.125556	-0.0979348
3.61	0.124583	-0.0972317
3.62	0.123618	-0.0965329
3.63	0.12266	-0.0958384
3.64	0.121708	-0.0951482
3.65	0.120763	-0.0944623
3.66	0.119826	-0.0937807
3.67	0.118895	-0.0931034
3.68	0.11797	-0.0924302
3.69	0.117053	-0.0917613
3.7	0.116142	-0.0910966
3.71	0.115237	-0.0904361
3.72	0.11434	-0.0897798
3.73	0.113448	-0.0891276
3.74	0.112563	-0.0884795
3.75	0.111685	-0.0878356
3.76	0.110813	-0.0871957
3.77	0.109948	-0.0865599
3.78	0.109088	-0.0859282
3.79	0.108235	-0.0853005
3.8	0.107389	-0.0846769
3.81	0.106548	-0.0840572
3.82	0.105714	-0.0834415
3.83	0.104885	-0.0828298
3.84	0.104063	-0.0822221
3.85	0.103247	-0.0816183
3.86	0.102437	-0.0810184
3.87	0.101632	-0.0804224
3.88	0.100834	-0.0798303
3.89	0.100042	-0.079242
3.9	0.0992551	-0.0786576
3.91	0.0984744	-0.078077
3.92	0.0976993	-0.0775002
3.93	0.0969301	-0.0769272
3.94	0.0961665	-0.0763579
3.95	0.0954086	-0.0757924
3.96	0.0946563	-0.0752307
3.97	0.0939095	-0.0746726
3.98	0.0931684	-0.0741183
3.99	0.0924327	-0.0735676
4	0.0917025	-0.0730206
4.01	0.0909777	-0.0724772
4.02	0.0902583	-0.0719374
4.03	0.0895443	-0.0714012
4.04	0.0888356	-0.0708687
4.05	0.0881322	-0.0703396
4.06	0.0874341	-0.0698142
4.07	0.0867412	-0.0692922
4.08	0.0860534	-0.0687738
4.09	0.0853708	-0.0682589
4.1	0.0846934	-0.0677474
4.11	0.084021	-0.0672394
4.12	0.0833536	-0.0667348
4.13	0.0826913	-0.0662336
4.14	0.0820339	-0.0657359
4.15	0.0813815	-0.0652415
4.16	0.080734	-0.0647505
4.17	0.0800914	-0.0642628
4.18	0.0794536	-0.0637785
4.19	0.0788206	-0.0632974
4.2	0.0781924	-0.0628197
4.21	0.077569	-0.0623452
4.22	0.0769502	-0.061874
4.23	0.0763362	-0.061406
4.24	0.0757268	-0.0609413
4.25	0.075122	-0.0604797
4.26	0.0745218	-0.0600213
4.27	0.0739261	-0.0595661
4.28	0.073335	-0.0591141
4.29	0.0727483	-0.0586651
4.3	0.0721661	-0.0582193
4.31	0.0715883	-0.0577766
4.32	0.071015	-0.0573369
4.33	0.070446	-0.0569004
4.34	0.0698813	-0.0564668
4.35	0.0693209	-0.0560363
4.36	0.0687649	-0.0556088
4.37	0.068213	-0.0551842
4.38	0.0676654	-0.0547627
4.39	0.0671219	-0.0543441
4.4	0.0665827	-0.0539284
4.41	0.0660475	-0.0535157
4.42	0.0655164	-0.0531058
4.43	0.0649895	-0.0526989
4.44	0.0644665	-0.0522948
4.45	0.0639476	-0.0518936
4.46	0.0634326	-0.0514952
4.47	0.0629216	-0.0510996
4.48	0.0624146	-0.0507068
4.49	0.0619114	-0.0503168
4.5	0.0614121	-0.0499296
4.51	0.0609166	-0.0495451
4.52	0.060425	-0.0491634
4.53	0.0599372	-0.0487844
4.54	0.0594531	-0.0484081
4.55	0.0589727	-0.0480344
4.56	0.0584961	-0.0476635
4.57	0.0580231	-0.0472952
4.58	0.0575539	-0.0469295
4.59	0.0570882	-0.0465664
4.6	0.0566261	-0.046206
4.61	0.0561676	-0.0458481
4.62	0.0557127	-0.0454929
4.63	0.0552613	-0.0451401
4.64	0.0548134	-0.0447899
4.65	0.054369	-0.0444423
4.66	0.053928	-0.0440971
4.67	0.0534905	-0.0437545
4.68	0.0530563	-0.0434143
4.69	0.0526256	-0.0430765
4.7	0.0521982	-0.0427413
4.71	0.0517741	-0.0424084
4.72	0.0513533	-0.042078
4.73	0.0509358	-0.04175
4.74	0.0505216	-0.0414243
4.75	0.0501105	-0.0411011
